"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.6.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.6.2","beta.1.3","beta.2.3","beta.3.3","beta.4.3","beta.5.3","beta.6.3","beta.1.4","beta.2.4","beta.3.4","beta.4.4","beta.5.4","beta.6.4","beta.1.5","beta.2.5","beta.3.5","beta.4.5","beta.5.5","beta.6.5","beta.1.6","beta.2.6","beta.3.6","beta.4.6","beta.5.6","beta.6.6","beta.1.7","beta.2.7","beta.3.7","beta.4.7","beta.5.7","beta.6.7","beta.1.8","beta.2.8","beta.3.8","beta.4.8","beta.5.8","beta.6.8","beta.1.9","beta.2.9","beta.3.9","beta.4.9","beta.5.9","beta.6.9"
"145",0,-4.0691433055333,-4.02854311565736,-4.62966519968871,-1.9200148010061,-6.95879819053256,0,4.16419185781355,0.659703700099561,1.96235951744598,1.38905250059815,1.10357617771914,0,1.11934027632371,5.93817057863154,2.05820114497306,3.20408844569587,1.80671759633676,0,1.64466899663632,1.87223528628626,7.44680399561268,2.85459718185047,2.04756554392356,0,1.34416118729946,2.46632569696598,3.25325578766707,4.09764006856643,1.39049406691982,0,0.248787965009751,0.217414542187825,0.158274073747467,-0.289188372558563,-0.60845471098142,0,-0.000418636081857929,0.253160584175213,0.20008285392458,-0.0607155178228913,-0.904256410033097,0,0.367061967501012,0.0244196454272515,0.197123447641702,0.448125079385794,-0.658305478604976,0,0.016688329507412,0.0007564483272166,0.00226738542811749,-0.0164641215058464,0.0768314820468902
"146",0,-4.42057066865108,-4.47036747546526,-4.37435238118336,-2.28011818172374,-8.00325542358399,0,4.21562340640946,0.866263033125641,1.49552281581139,1.24641405849483,1.09629819166873,0,1.1374701747401,6.03158225975503,1.67025928702546,3.12274503007358,2.33981594915436,0,1.68778628768179,1.82589273224412,6.75133009004029,2.69714661843789,2.20946889839308,0,1.6110581009694,2.87117169018839,2.95562400510699,4.27665304652897,1.89889235469634,0,0.201219567899711,0.285496479890344,0.104308044751079,-0.209099863940968,-0.825228043474021,0,0.260676384574985,0.423337897608866,0.252508277151551,-0.127282336412898,-0.672448400645103,0,0.665944862726075,-0.45925135711065,0.322856813109056,0.599957127519591,-0.236545141217282,0,0.0163139781344929,0.0109743154342296,0.00442692158753083,-0.0134191761039106,0.0855403298330556
"147",0,-4.05509349070568,-4.19992964292838,-4.32684982817522,-1.91116439862623,-7.49647828301794,0,4.11425102587831,0.0305386345917203,1.75994315711437,1.53713465881181,1.46820764499331,0,1.14710659092395,5.87293179831556,2.1322465821444,3.17652124072585,2.53000414306601,0,1.49489274014518,2.41570932418441,7.06029747270313,2.95799035050581,2.26268947722602,0,1.52345378957552,2.99092031101395,3.02226186538297,4.37263303242887,1.52299561099497,0,0.0586865944320046,0.107301804155579,0.0127411143172494,-0.439420551190426,-0.885395033114139,0,0.0811864855238297,0.13602298005269,0.130284577891864,-0.143783138530519,-0.801918513115281,0,0.412992525667333,-0.031959689210554,0.055184366501598,0.378218940174273,-0.345037381872962,0,0.0181670678197445,0.00424342108407335,0.00463634570883965,-0.0178034251157895,0.0793034138556806
"148",0,-4.29362872272803,-4.28031129400751,-4.16639521745906,-2.06840201269396,-7.2454477527596,0,4.29890735425694,1.22890014722829,1.50739032317099,1.28278049748595,1.07265487467761,0,1.40221720997543,6.48512074456397,2.90256150761632,3.67686832233536,2.30760359657363,0,1.891844027046,2.38097281559443,7.33287265757566,2.97696276553643,3.01777344584311,0,1.08189478492594,2.71395453109814,2.83115991767348,4.1752991351651,1.66993185806774,0,0.231467885956575,0.0185207209283908,-0.0935039130043646,-0.41614716129725,-0.954733451757688,0,0.0480539681056651,0.417449743665529,0.0884903282918146,-0.190366329061409,-0.757974604270719,0,0.520573710971256,-0.179617241474416,0.203025656941322,0.36130435780183,-0.409796451360015,0,0.0192025103113031,0.00415558849847927,-0.00121264342262689,-0.0112065687755681,0.0794362079842719
"149",0,-4.18151955488793,-4.29809962732574,-4.67450104087701,-2.11745017113,-8.54183086950807,0,4.11633400509599,-0.0838140963851601,1.7416896701171,1.05837146561901,0.833965636261318,0,1.02078140490702,5.89387430033697,1.63029147927318,3.1659780962593,2.46009374655337,0,1.65113845886218,2.1612971852669,7.26410270716637,2.76647712642156,2.87855822396362,0,1.31448141292466,2.79456391079305,3.16465793967357,4.19047331131436,1.56832873709142,0,0.125988442337592,0.0584631807351449,-0.0146089887895997,-0.302603899030252,-1.08340919917528,0,0.125241868198631,0.412235401666113,0.188992120088562,-0.291556200818044,-0.623882423184806,0,0.380152880986553,-0.0501464372598646,0.0818307941905638,0.462057912867471,-0.256754068913873,0,0.0192119127069797,0.00782293229289512,0.00850545519301747,-0.0112314212316729,0.0934146964665524
"150",0,-3.74242376981039,-4.03142864147144,-4.12793052608544,-1.62798306615558,-7.88207321090706,0,4.2159879781738,0.59630077003166,1.64230122017769,1.21599290629727,0.692777334901841,0,1.3660404057079,5.80190865808477,2.63806573389481,2.68301017390286,1.95322748317092,0,1.57690726594221,1.25763735672879,6.92258432997913,2.55119968428253,2.27442642635232,0,1.14125086961657,2.60388671470777,3.03130134492435,3.91725477671665,0.88724668229092,0,0.04608949669555,0.15636154202904,0.047846537104393,-0.408122164200197,-0.72520294875104,0,0.0807232093074308,0.326008929374694,0.235737450602694,-0.107604234143998,-0.826472819109073,0,0.413648123917544,-0.114062072066517,-0.0160650656269005,0.42594402689715,-0.452089806075344,0,0.0117685582482084,0.00176730908021094,0.00197447408356348,-0.0179903993336069,0.0859309150492633
"151",0,-4.10095912604933,-4.79751324957838,-4.82753039188394,-2.16434661466697,-7.42773387037261,0,4.22164632229326,0.488649496927028,1.99443904616469,1.46019831589986,1.36819228416246,0,1.48458528144451,6.30748155153798,1.94792395433171,3.43045158531631,2.58295641691832,0,1.66303339976721,2.19923426069458,7.18405157982534,2.82305306859129,2.53563890493644,0,1.51070078024331,2.98844671623836,3.34933160979006,4.35777449530154,1.7636870726181,0,0.0565567526710184,0.0908103452233396,0.250091493579769,-0.374122401466212,-0.865768605254023,0,0.155507456806403,0.332426801077042,0.155409693852216,-0.165700493791502,-0.483050880214377,0,0.24217471194866,-0.127579832517257,0.141766278134164,0.471342878342865,-0.65324257630782,0,0.0197358788615804,0.0148276682919193,0.00872821324190592,-0.0125531811169609,0.0800626541840976
"152",0,-3.86408124789042,-4.33084594446059,-4.61985321460038,-1.75576305379712,-7.35300972654278,0,4.22292005685893,-0.0932865258498172,1.90156630262898,1.38197263966779,1.96866193203031,0,1.86293615564117,6.25119175669775,2.10362889794973,3.54476586160694,2.39085796356567,0,1.68000890730701,2.17689595392607,7.25483369770386,2.83080407569716,3.27871656052458,0,1.46201597145823,2.97168828072246,2.99585670638031,4.30614433458357,2.05834299144581,0,0.0995099935300395,0.195780354929273,-0.00494087450828398,-0.383975393132124,-0.755939119039906,0,0.197209762187223,0.203644439523103,0.105576085510277,-0.101084892237009,-0.724606218015272,0,0.381319981396278,-0.270850853695189,0.12956325833511,0.276048319742904,-0.681862760283402,0,0.0124421386979444,0.00794507394696761,0.0101207459092263,-0.0170087594900017,0.0757850901881303
"153",0,-3.82337567518767,-4.56536658047225,-4.02227302943966,-2.04154102363562,-8.38905184261854,0,4.15472048357027,0.763254501707994,1.66593291442442,1.1815230494781,1.11359515162753,0,1.16635309177316,6.03844209288046,1.25732524096801,2.9133127954451,2.55422374297201,0,1.7233740150903,2.1600926690471,7.00217670324324,3.02507040344744,3.16964515915672,0,1.07373761848476,2.79428711589061,2.79613828369832,4.20776873408845,1.79613187964126,0,0.0912258769366306,0.106274015723224,-0.0974815783440057,-0.554912682941643,-0.75990322959149,0,-0.0766456854204331,0.407184986547961,0.0161188244895208,-0.242185205244649,-0.537685398551505,0,0.35217447720445,-0.377707936064482,0.0176491170120369,0.216396868815187,-0.583953819724548,0,0.0174357206585713,0.0135869282766973,0.00651645550812654,-0.00768092710690076,0.0950791493139972
"154",0,-3.96716682175108,-4.44174378958973,-4.36241873889781,-2.07359108299986,-8.3306227167237,0,4.05675142618283,0.418225305059218,1.73752783469809,1.1468907143505,0.847739145528205,0,1.04057077889589,5.97273646381003,2.58615422923847,3.24514318727159,2.10373469781241,0,1.65304879095825,2.07013252778985,7.35569634072008,2.96736729133698,2.93991780901023,0,1.61978128784124,2.85887700167038,3.29170298394598,4.40674937047793,2.0964295797987,0,-0.09951246839195,0.136322357527774,-0.0236179773444161,-0.386940292665902,-0.716333685616197,0,0.0287119321191134,0.229786166364279,-0.0167054006937676,-0.243707106722088,-0.512978862259636,0,0.392826771373706,-0.149713890786727,0.15783636859245,0.474513026444198,-0.326382639921104,0,0.0193754502190937,0.0120626414095029,0.00380457754242033,-0.0127783595840628,0.0893961048661762
"155",0,-3.9114648738523,-4.19238923966096,-4.22168448446835,-1.93963934931378,-8.03585766625557,0,4.08917732070738,1.09826849398013,1.74768303264132,1.37515764912833,1.62410644816643,0,1.30399333775983,6.38137415604415,2.05628046493064,3.21739548490896,3.05286755665105,0,2.02581079988582,2.26685315588432,7.2792408178753,2.93603951009237,2.9062525023945,0,1.3701478465958,3.22688579131546,3.22493966978655,4.36801529654463,2.23207237488352,0,0.279478914574672,0.0450483908788993,-0.0295432095589515,-0.371770316030039,-0.733219734731023,0,-0.00730339559801531,0.48651588579043,0.0700404014805273,-0.338912419341438,-0.885913707725059,0,0.484534373543469,-0.325638949768762,0.107801089879744,0.421828693567208,-0.898763410384833,0,0.0131937698486881,0.000263772045531236,0.000341168266270782,-0.016612422481816,0.0867329907296053
"156",0,-4.0476403105094,-3.97445918896497,-4.09272447576596,-1.62541620190612,-6.41686756298639,0,4.26820915986356,0.324562359674642,1.61553944593008,1.30066337935401,1.26492466741139,0,1.40670448598121,6.18978648519535,1.76023065276927,3.08987553362518,2.33483718205188,0,2.59220943030134,2.25282275776448,7.41309860869949,3.0392885222422,2.92619674206636,0,1.60881101528668,2.95785633164213,2.82075932964818,4.15661871554549,1.33976686962209,0,0.181136557685908,0.167974001818735,-0.0480999316961466,-0.392616522285709,-0.948521094448311,0,0.165524121872007,0.43048978850093,0.0539563309231479,-0.219528231790631,-0.709721254145907,0,0.556520127176254,-0.189790308737148,0.175467971178369,0.511129076753254,-0.624087456979432,0,0.0114884647550844,-0.00197124119635558,0.000702240549508652,-0.0198720965232374,0.0686393044280098
"157",0,-4.03910735707347,-4.35325755830944,-4.12788984745751,-1.93499903301959,-8.12482002333651,0,4.12285618967277,1.11726901505398,1.80590889422212,1.19041645151861,0.832675916902319,0,1.61425126355932,6.09942734364783,1.55064048055296,3.14616263809331,2.6511923800215,0,1.86128754293925,2.38012475617207,7.40325463592626,3.32255883811076,2.98149122472777,0,1.35084709685537,3.01132292395079,3.2285449312779,4.39263509098453,1.38413030096372,0,0.118982024094726,0.125226918164676,0.0700161018667303,-0.352636354180885,-0.89673316576966,0,0.185586191425189,0.397927577547403,0.104746340408264,-0.195343972884537,-0.483801494446498,0,0.296346137992292,-0.186113023131951,-0.0765733248388971,0.296398748636532,-0.916369770920005,0,0.0171118906502855,0.0078623891897766,0.00279446787830759,-0.0136623573970363,0.0923974364648695
"158",0,-4.04537357231173,-4.28316402502368,-4.45292338191675,-2.10537542039676,-8.37316670735243,0,4.12799989693252,0.0865121230861558,1.95021071052572,1.23429900425512,1.83781713752437,0,1.26416414905599,6.04401171603923,1.54979115168546,3.46174906980446,2.68912620879163,0,2.16624155566039,2.81938603454051,7.25958688815071,2.90511453936481,2.97157923355336,0,1.63018374761607,2.63512305841795,3.0175464769748,4.31184837693223,1.83226994100322,0,0.0802144417600694,0.21294907442412,-0.0440184173013089,-0.443976433901213,-0.869690429599614,0,-0.139342231116295,0.0840733490809551,0.0062871697851675,-0.317478992240147,-0.726521072276447,0,0.364633251307018,0.0396200072029941,0.220157323774294,0.508285980283864,-0.891186309653165,0,0.0197166746023233,0.00801469649095248,0.00683550745155602,-0.0103325894819538,0.0961988225309107
"159",0,-3.96560540967321,-3.8393341512917,-4.21031873683067,-2.03160268440949,-7.47692553060193,0,4.34367775089281,1.41551561949525,1.65167908361699,1.38624705158577,1.43911367417867,0,1.25475097866663,5.55180071119829,1.82783021223711,2.8496543844175,2.12237692289317,0,1.68071035727804,2.23117906960706,6.94193052911385,2.73152619222957,1.93578625073701,0,1.68707813408669,2.54313583888979,3.03610376871141,4.28163565019809,1.63046642689002,0,0.103684775527898,0.152150613538852,0.3034986908425,-0.182837870190392,-0.638198202806557,0,0.210100125407496,0.21981855985418,0.15326288114148,-0.185564975453346,-0.708432028155879,0,0.243092672872145,-0.0517343282249587,0.00240554037115801,0.454378628792485,-0.59405924446106,0,0.0156527947337913,0.000783918808296214,0.00257997099010773,-0.0152966868654983,0.0809155855649115
"160",0,-4.04242725520438,-4.19952234313432,-4.56847945504042,-1.89671907681212,-8.13193772261098,0,4.32331365842021,0.497353315770144,1.96117068644444,1.44644048003651,1.76967402132099,0,1.64988544400277,5.99442260703038,1.90864845911607,3.41273288453667,2.81394050451491,0,1.91363184367383,0.965217651172666,7.32944090011835,2.7962488592381,3.012132994037,0,1.19725339267015,2.09565537607018,3.33473674717262,4.13896307613595,1.3837012919511,0,0.0299348779800872,0.222527072519761,0.0388150316171144,-0.38034266575945,-0.837580154497248,0,0.205422315335576,0.42423828246194,-0.141520586449774,-0.292478557629,-0.69085026162873,0,0.179839263466387,0.0266991835009336,0.0282220578313146,0.324642907720208,-0.567208993697361,0,0.0174882751224778,0.00492032741163638,0.00722077553423022,-0.0139499739340569,0.0850568570980533
"161",0,-3.99797152522891,-4.28635608296247,-4.44426226243121,-1.95030732831014,-7.54370708593548,0,4.33232624035437,0.641712199181594,2.1441663991534,1.33772967939938,1.72989139950938,0,1.35832929871507,5.89980971730533,1.58686457433056,3.17649492106615,1.61419594887292,0,2.17012633332834,2.04034359315699,7.28292798764804,2.93721022292874,2.69175564868969,0,1.39588509616813,2.77679100248279,2.98461456817701,4.16486248539158,1.26684554623178,0,0.196095538465614,0.131439359777281,0.185297647731629,-0.329953060792955,-0.79895544164627,0,0.109134266988346,0.214486148315622,0.191938404132418,-0.235318979120903,-0.9479397988579,0,0.296067703296007,-0.035135671020893,0.208905910833647,0.42392034083365,-0.391101940725929,0,0.0175652320734327,0.00535690805896128,0.00279254920621926,-0.0144833442922686,0.0813448204013291
"162",0,-4.18048060033345,-4.48410569377837,-4.59463478626516,-1.93762518055508,-7.83232178631766,0,4.2079663034727,0.0126287133934974,1.93761377573275,1.16841109894035,0.913777284177627,0,1.43525546286919,5.93754866034733,1.91082488951872,3.10303556194584,2.7024959349634,0,1.93253346768397,1.73582199551669,7.28101658806746,2.71647942461591,2.47458341862884,0,1.4011517644005,2.73113409768335,2.98317233741326,4.09988143731478,1.51742369472827,0,0.231933693513886,0.286015852719427,0.111422792720494,-0.289196371305673,-0.63949075973682,0,0.207040434698013,0.241586944873675,0.011490257664063,-0.325426169484683,-0.853780931475321,0,0.633818411038951,0.121530285564836,0.19355571215956,0.528017772946706,-0.971839629068387,0,0.0132362556616028,0.00723192823117534,0.00654366640887309,-0.013721123203205,0.0923720760544337
"163",0,-4.41111958280573,-4.38491438551408,-4.43808726615037,-2.10684423978765,-8.27911618594228,0,4.30355447789399,0.375151366138794,1.58978155194763,1.11397975551546,1.62805411880726,0,1.55592334407542,6.18350550780586,1.53245427096579,3.22745014738979,1.91406185334232,0,1.96843244538565,2.07143400005774,7.25684722429135,2.85927967384986,3.00829664274379,0,0.96215912318598,3.1231663306766,2.9377187214489,4.1364947796895,1.68008309065225,0,0.185473665340298,0.173764111955126,-0.0316160950716508,-0.325108131701827,-1.06358846745303,0,0.0651046010202248,0.261247017554747,0.199924486005695,-0.222369264588468,-0.846738938026588,0,0.537790510105505,-0.357268722151759,0.255781630059241,0.490915627731144,-0.18575820971827,0,0.0198801587479502,0.00771918776411919,0.00255097796050693,-0.0124393713429961,0.0891394433897763
"164",0,-3.90528391882642,-4.05131375551102,-4.18284145110598,-1.80185709203334,-7.88120358589425,0,4.19464925506822,0.680423657714851,2.05289556509748,0.998323770931701,1.14073036030501,0,1.49284310885966,6.11828910454453,1.95681508246906,3.27453336344815,2.49139482212664,0,1.90459335033584,1.98053399058392,7.47285090755067,2.84852168601996,2.92795357141476,0,1.54264182720536,2.93118371529412,3.38249538967557,4.19246177894279,1.89290861655383,0,0.226074508452514,0.206352710214438,0.155655586613316,-0.352205334481603,-0.178279321513399,0,-0.168742117148129,0.35613039317658,-0.0813138742957461,-0.217129893641846,-0.586747667296501,0,0.408087054155333,-0.195698617094463,0.195179719294271,0.438313348582013,-0.738113036046825,0,0.0141769809991612,0.00147950983813284,-0.00358914502391048,-0.0160381637940325,0.0837291946429191
"165",0,-4.04579100669994,-4.27729805070621,-4.41384515444939,-1.89886141401466,-7.92904748980003,0,3.99255906013344,0.486453776202661,1.73242268480119,1.25551575525832,1.72677781465593,0,1.08267950282484,6.13106769810985,2.54215411419072,3.26109493391819,3.06870977221032,0,1.42270457003361,1.85546471568879,7.08383905676278,2.71082222264271,2.51732136279547,0,1.39156301972452,3.03325550807885,3.21660780360381,4.1710458444016,2.00373163916454,0,0.0993412349677576,-0.177390845875246,0.0961686681905984,-0.367312877707148,-0.75001118721478,0,-0.058987302894468,0.259083420580021,-0.0507201510974115,-0.191256897577362,-0.697961528534285,0,0.485517011711922,-0.152892831997293,0.0761135720921708,0.305102085398041,-0.569043699665417,0,0.0184441566606963,0.0114063963150171,0.00700769856234374,-0.0124143254514794,0.0828690496597476
"166",0,-3.88665496807499,-4.42913470533304,-4.02215572532926,-1.82797930597741,-7.56022509107012,0,4.31787055486332,0.508778673036301,1.88098323689799,1.13733712622118,0.746506056877501,0,1.32035158922233,6.00491246742412,1.27609768779617,3.10463676605103,2.057337118142,0,2.18965525256736,2.38679425429639,7.34339379364549,3.0633094616921,2.4068306533229,0,1.61304116709779,2.85519221458792,3.00885206203248,4.28374632577902,1.51205299476128,0,0.160369264584022,0.23546394408354,0.177654368486326,-0.322696244198811,-0.667768497224388,0,0.134524731687129,0.318523596158351,-0.157561341625607,-0.178169882518408,-0.914987907775948,0,0.193052364566803,-0.188444561345036,-0.0815254545115874,0.408470803813841,-0.613332588748933,0,0.0135305282373057,0.00807417581653673,0.00219237048162618,-0.016907191944183,0.0857051972423116
"167",0,-4.06216705731116,-4.56732899105811,-4.66851219831738,-2.13255010518642,-7.26161906837093,0,4.23173846378196,1.20248028748488,1.59971475299465,1.23642335851936,1.00252663043653,0,1.71194851877139,6.3401189969764,2.1776785548785,3.28333077135086,2.10532684130303,0,2.0784659018852,1.73437222988344,7.33932037519183,2.83216917155982,2.63263722710786,0,1.76439934103922,3.1276597311837,3.31367579022894,4.36669828580627,1.94956190979899,0,0.38577976579381,0.278887737875207,0.165065396017902,-0.270831606022626,-0.951343843272408,0,0.0519581298390887,0.400965941019907,0.109756467851751,-0.266319493304272,-0.935470210212716,0,0.398742538753382,0.144485061738033,0.0925753582542601,0.590988962420071,-0.587448834787836,0,0.0126897898070495,0.0045072771426008,0.00546225258442182,-0.0151550978220502,0.0791566402017753
"168",0,-3.92356068069711,-4.00309445325562,-4.01440068146263,-1.80322908672808,-7.50486110039099,0,4.13639975522162,0.205414771004257,1.84320445001586,1.23949295220899,1.39446311537695,0,1.78971746869358,6.28129588868742,2.27295758857061,3.49114658854882,3.05975854121423,0,2.12338808397411,2.00045447880822,7.26435954354252,2.84266990688541,3.32212720803782,0,1.35889457922716,2.8097345432142,3.09378634678586,4.48036743173208,1.96590958753513,0,0.0812711196092875,0.136509524855629,0.133400113498722,-0.365066555256724,-1.00083394766213,0,0.247352320930315,0.481634818922819,0.0860131041757574,-0.30704343270886,-0.911041993547598,0,0.439089890170307,-0.313511874343858,0.191425091704268,0.385925648474089,-0.588233098125825,0,0.0123822885222926,0.00537330530751645,-0.00347066827604041,-0.0164129527162574,0.0814262632097876
"169",0,-4.14834020310443,-4.77113709323449,-4.1733321100583,-1.9219207657559,-7.62863320588547,0,4.02275143079731,0.644610270071948,1.79402134425719,1.35123889488157,1.5027975723881,0,0.895151074842304,6.09192166504099,1.90907005945174,3.25805454002437,2.63980048221315,0,1.60439471135399,2.47617812973512,7.262188802177,2.97263818136845,2.84303831616061,0,1.61806634554838,3.44445344330994,3.19651136830684,4.59226128632219,2.28844673951365,0,0.323747074343682,0.058848624144991,0.0970360241708411,-0.315483576753317,-1.08399865114215,0,0.141480568011651,0.105273962120805,-0.12081161360061,-0.36781744299235,-1.00516895729257,0,0.424311418553454,-0.115137663629538,0.038644829151274,0.324327493903172,-0.594160934565189,0,0.0193616680975352,0.0151292035485388,0.00196727859719188,-0.0137188993567255,0.0837670553145868
"170",0,-3.95725568778255,-4.28255048736719,-4.06970890205884,-1.98108606355086,-7.32942867408537,0,4.17045542730167,-0.303068594238207,1.2899150503772,1.36438971888222,0.827610852837826,0,0.583751665291683,5.86072816196021,1.6290017508148,3.12049317348271,2.21604613783783,0,2.18750763978788,2.54775635067573,7.18531907988258,3.0316605009974,2.72638959524751,0,1.47380452618932,2.66782407760292,3.04027843323099,4.16622278174269,1.55280359623302,0,-0.0135420374410204,0.0296545908702029,-0.0397998188793875,-0.445566219442545,-0.950168528454034,0,0.245353874625204,0.288582041412899,0.194813934768353,-0.0808004073695371,-1.01961494922082,0,0.381313387502282,-0.0721567826228627,0.388289486722136,0.485781427473,-0.427104261643298,0,0.016137031081138,0.00752754946066144,-0.00256721773189118,-0.0139964041458784,0.0801742191509053
"171",0,-3.67430862433872,-3.76531473496839,-4.15705840561559,-1.82080120802966,-7.75766568877531,0,4.10503431425732,0.528890307320171,1.60892788232612,1.27250916235039,0.966173813519599,0,1.16637467401061,6.33460042754276,1.60961670655079,3.2533911764357,1.88359190555179,0,1.53020476763243,2.2868611281956,7.00864301369174,2.75159518687353,3.35367853480457,0,1.06788418098653,3.01927374241716,2.81990059074752,4.17451395364958,1.78868885635051,0,0.116949752882182,0.0410682688772463,0.0133165358337291,-0.403450429498322,-0.660132818042424,0,-0.0795144037780419,-0.136795341170161,0.014434726392007,-0.406946410070769,-1.07226559645256,0,0.432342258115173,-0.353623584160183,0.088123270547369,0.539278801370604,-0.610969334623886,0,0.0117293317070529,-0.00155631391484249,0.00359239070468192,-0.0181858983931534,0.0862204013310552
"172",0,-3.60718072401783,-4.03807615549112,-4.60305257958166,-1.77753271666478,-7.80002459707306,0,4.19350416451099,0.183692257454641,1.61183896521936,1.39947466302394,1.17128395670692,0,1.45836555446191,6.22589684074682,1.80001265105414,3.26034837448817,2.95677686838224,0,1.61187858010418,2.51761648697502,7.32182551319575,2.8564823643807,2.95593808309881,0,1.03578004359207,2.72568457892969,3.0991051078813,4.16445232808649,1.30739179915747,0,0.261296667787893,-0.0349902236754515,0.0761245251949847,-0.391933072650162,-1.01199228750526,0,0.0329679176325656,0.154657456473602,0.343399554772634,-0.176440768016135,-0.881101772966905,0,0.214699015529641,-0.025319887473259,0.256948889945147,0.299423086556599,-0.488578964519384,0,0.0113016665273879,0.00151863310831032,0.00288383449193481,-0.0172502333316977,0.0852688633690982
"173",0,-4.06262253117764,-4.81644549939545,-4.67075210676822,-1.84344969727132,-7.74003538749802,0,4.39689085136219,0.827820209469055,1.97988496534917,1.56169038868149,1.74836292062227,0,0.817303378109296,6.15576530999684,2.00324468556783,3.06796870564077,2.63864413825295,0,2.23204816273633,1.95531030306116,7.4664535737832,2.86897122178048,2.47669600914164,0,1.37346625492388,2.99539920131636,3.23785855552825,4.1787960247292,1.59801662036768,0,0.0835755810940148,0.237427871343517,-0.0363288813665826,-0.335186864460467,-0.99792081376949,0,0.0570171844107047,0.239566184239913,0.294085316369303,-0.350087839124756,-0.421414441308519,0,0.393232685920043,0.0541889231875595,0.0696484294044469,0.650266577262658,-0.681871706299226,0,0.0171702372422887,0.00827095700234795,0.0077981507689446,-0.0197298650496573,0.0847472254271041
"174",0,-4.02853030730358,-5.40876942008639,-4.15936097604131,-2.21056250245549,-7.88182002310683,0,4.26819487674226,0.931072468372443,1.54266888250617,1.34701047583874,1.60861956922188,0,0.634316763984379,6.18651933310824,1.66501302704263,3.32142400709861,2.77400721600325,0,1.95376377759157,1.57340765109951,7.01283386692086,2.98166064884276,2.55597059516082,0,1.81386716365662,3.10072749952341,3.21322615590365,4.48555598284894,2.00595025351616,0,0.0912168003038494,0.50264962492927,0.0450344621471366,-0.364792200171608,-0.835906957953029,0,0.0523783335416388,0.556511373475469,-0.102514994982524,-0.105256469699462,-1.25820439776507,0,0.322587795266324,-0.197872126977312,0.138931114017352,0.3909988364344,-0.505536210252385,0,0.0179223910885549,0.020880693151942,0.00315617317210009,-0.0114340894697444,0.0869585791381802
"175",0,-4.07226075934948,-4.14271477701647,-4.50053437876622,-1.96844544977721,-7.27016692809927,0,4.18891468555701,0.351674341260559,1.64308805704432,1.30467115777595,1.3805034685524,0,1.03534076759059,6.10393018163709,2.13473575325725,3.27770270445321,2.30559415555699,0,2.28079516114391,2.62484940835006,7.49049538867736,3.05319965605657,2.86829541622328,0,1.78266895883,2.8871328962022,3.27677721935056,4.28797180634703,1.05257471782783,0,0.134221108921042,0.0121493839423381,-0.0102957465692698,-0.391634886689533,-0.686887524432792,0,0.0408552504638384,0.399686082847782,0.200843676081455,-0.220089863291204,-0.926522405097263,0,0.321883845703342,-0.181480856307034,0.169555776594538,0.429855004973234,-0.339706833437435,0,0.0180647296776316,0.00599271374510575,0.00453483250635246,-0.0127000555501553,0.0774408165206456
"176",0,-4.15450943911863,-4.16781670059303,-4.29809922096425,-1.73744738278972,-7.23391978695763,0,4.30417925666351,0.618501260475478,2.10599287435144,1.51876279104913,1.66849927357746,0,1.60238729655163,6.03665515750428,1.24418348686916,3.36612442248544,1.98595562097778,0,2.10269383690987,1.98176897689307,7.23804506679117,2.81329793974693,2.61385534667282,0,1.2091849981477,2.68466965668248,3.01178668309603,4.19536287116544,1.64604355632968,0,0.334004396364443,0.167367348421881,0.245671069784471,-0.372049550765648,-0.976646643545397,0,0.124685556935776,0.285464020972229,0.271899516562582,-0.183482867725743,-0.926269376711618,0,0.358080349047427,-0.11598561851858,0.159921664436642,0.504794965255151,-0.374221107237622,0,0.0168114417076556,0.00250612724861731,-0.00145489690691466,-0.021256133852099,0.0768411871043898
"177",0,-4.15753270636013,-3.94071733908035,-4.02523563893364,-1.85199769062398,-7.58842133553389,0,4.33980351309141,-0.101947283115527,1.48045697848099,1.14943395982715,1.38129024782396,0,1.12650663945111,5.74896974873705,1.55039828164808,2.97319392643888,2.01752895850945,0,2.40687347959681,2.50505802525001,7.17986323988643,3.05584099075531,3.19897788009657,0,1.29940013663198,2.6284400036336,3.09147685398345,4.1897826022443,2.0328805821359,0,0.0145905347419126,-0.103728134058786,0.0913422688140868,-0.520812108345407,-0.64545788387106,0,0.194099880466087,0.326837413394331,0.1921992347703,-0.114709138526605,-0.631051781845583,0,0.354965812537631,-0.290566145856551,-0.138954804586622,0.431645539742005,-0.53707262263371,0,0.016673980465022,0.00716922354905167,0.00414269037782516,-0.0142259034328949,0.0786697872296383
